causeCode,numRunups,tsIntensity,oceanicTsunami,eqMagnitude,warningStatusId,
1,4,,TRUE,7,,
1,20,,TRUE,7.8,4,
1,11,,TRUE,5.5,,
1,29,1,TRUE,7.1,,
6,5,,TRUE,,,
1,1,,TRUE,6.7,4,
1,12,,TRUE,7.2,4,
1,24,,TRUE,7.4,4,
1,10,-0.5,TRUE,7.5,,
1,2176,,TRUE,9.1,4,
1,2,,FALSE,,,
0,1,,FALSE,,,
3,4,,FALSE,8.5,,
1,1,,FALSE,8,,
1,1,,FALSE,8.4,,
1,1,,FALSE,8.8,,
1,1,,FALSE,,,
9,2,,TRUE,,,
0,2,,FALSE,,,
0,1,,TRUE,,,
1,1,,FALSE,,,
1,1,,TRUE,4.3,,
1,1,,FALSE,5.8,,
8,1,,TRUE,,,
9,1,,TRUE,,,
0,1,,TRUE,,,
0,1,,TRUE,,,
0,1,,TRUE,,,
9,1,,TRUE,,,
9,3,,FALSE,,,
9,5,,FALSE,,,
9,4,,TRUE,,,
9,1,,TRUE,,,
8,3,,TRUE,,,
9,4,,TRUE,,,
1,11,,TRUE,6.6,,
1,1,,TRUE,,,
1,76,,TRUE,8.6,,
1,1,,TRUE,6.7,,
1,5,,TRUE,7.2,4,
1,1,,TRUE,7.2,3,
1,14,,TRUE,7.8,,
1,1,,TRUE,7.6,,
1,2,-3,TRUE,6.6,3,
1,4,,TRUE,8.1,,
1,1,1,TRUE,7.7,,
1,1,,TRUE,7.1,,
1,1,,TRUE,7,,
8,1,,TRUE,,,
1,1,,TRUE,6.6,,
1,1,,TRUE,6.1,,
8,1,,TRUE,,,
1,6,,TRUE,,,
0,1,,TRUE,,,
11,1,,TRUE,,,
9,1,,TRUE,,,
3,0,,TRUE,6,,
1,1,,TRUE,7,,
9,1,,TRUE,,,
1,9,,TRUE,6.3,,
6,5,,TRUE,,,
1,3,,TRUE,,,
9,0,,TRUE,,,
2,0,,TRUE,,,
1,55,,TRUE,8,2,
1,3,5,TRUE,,,
1,2,,TRUE,,,
1,11,4,TRUE,6.9,,
1,0,,TRUE,,,
1,1,2,TRUE,,,
10,5,,TRUE,,,
8,4,,TRUE,,,
1,1,,TRUE,,,
3,1,,TRUE,,,
1,211,,TRUE,7.7,,
1,1,4,TRUE,7,,
6,1,,FALSE,,0,
6,1,,TRUE,,,
6,6,,TRUE,,,
6,0,,TRUE,,,
1,1,,TRUE,6.7,,
6,4,,TRUE,,4,
0,1,,TRUE,,,
8,5,,TRUE,,,
6,3,,TRUE,,,
7,1,,TRUE,,,
1,0,,TRUE,,,
9,8,4,TRUE,,,
1,0,,TRUE,5.3,,
1,1,1,TRUE,5.6,,
3,6,2,TRUE,7.1,,
1,1,,TRUE,7.2,,
1,1,,TRUE,5.9,,
0,1,,TRUE,,,
1,2,,TRUE,7,,
3,1,,TRUE,5.5,,
7,41,5,TRUE,,,
0,1,,TRUE,,,
1,1,,TRUE,,,
1,1,,TRUE,,,
1,2,,TRUE,8.4,,
3,3,,TRUE,7.2,,
1,7,,TRUE,7.9,,
1,1,,TRUE,6.9,4,
1,1,,TRUE,,,
0,1,,TRUE,,,
1,1,,TRUE,8.4,,
1,1,,TRUE,7.5,,
1,2,,TRUE,6.6,,
1,3,,TRUE,7.5,,
1,5,,TRUE,8.1,,
1,2,,TRUE,7.3,,
1,261,,TRUE,8.3,1,
1,1,,TRUE,6.7,4,
7,2,,FALSE,,,
1,47,,TRUE,8.1,2,
0,1,,TRUE,,,
1,1,0,TRUE,7.2,,
1,1,,TRUE,6.2,4,
1,6,,TRUE,6.7,3,
8,1,,TRUE,,,
1,248,,TRUE,8.1,1,
1,2,,TRUE,7.1,,
1,1,,TRUE,,,
1,2,,TRUE,6.3,,
3,7,,TRUE,6.2,,
1,1,,TRUE,7.4,,
1,0,,TRUE,6.7,,
1,3,4,TRUE,,,
1,1,3,TRUE,7.2,,
4,0,4,TRUE,,,
1,0,2,TRUE,7.2,,
1,0,6,TRUE,,,
6,1,,TRUE,,,
1,3,,TRUE,,,
1,1,,TRUE,6.6,4,
1,0,3,TRUE,7,,
6,1,,TRUE,,,
1,1,,TRUE,,,
1,1,3,TRUE,6.6,,
1,1,3,TRUE,,,
4,1,3,TRUE,,,
0,1,4,TRUE,,,
1,2,5,TRUE,7.5,,
1,1,3,TRUE,,,
1,1,,TRUE,,,
1,1,5,TRUE,7,,
1,1,4,TRUE,,,
1,2,2,TRUE,7.2,,
1,1,4,TRUE,,,
1,1,4,TRUE,,,
3,1,4,TRUE,5.8,,
1,1,5,TRUE,,,
1,1,,TRUE,,,
1,1,4,TRUE,7.2,,
1,1,4,TRUE,5.6,,
1,1,3,TRUE,,,
1,1,5,TRUE,6.7,,
4,4,5,TRUE,,,
1,1,3,TRUE,7.2,,
1,1,5,TRUE,7,,
1,1,,TRUE,,,
1,1,3,TRUE,5.2,,
1,1,5,TRUE,5,,
1,1,3,TRUE,,,
1,2,3,TRUE,5.6,,
1,5,3,TRUE,,,
6,1,3,TRUE,7.7,,
1,11,4,TRUE,7.4,,
1,1,3,TRUE,,,
6,5,3,TRUE,,,
1,1,4,TRUE,,,
1,0,3,TRUE,6.7,,
1,1,3,TRUE,3.2,,
1,1,,TRUE,6.1,,
1,3,4,TRUE,5.1,,
6,0,,TRUE,,,
1,1,3,TRUE,,,
6,1,3,TRUE,,,
6,0,2,TRUE,,,
1,1,,TRUE,,,
1,1,3,TRUE,,,
1,1,3,TRUE,5.8,,
1,18,,TRUE,6.2,4,
1,1,,TRUE,6.7,4,
1,1,3,TRUE,5.2,,
0,1,2,TRUE,,,
1,3,4,TRUE,6.3,,
1,1,4,TRUE,7.3,,
1,1,3,TRUE,,,
0,1,,TRUE,,,
1,1,,TRUE,7.1,,
1,1,3,TRUE,,,
1,1,3,TRUE,,,
1,1,4,TRUE,7,,
1,141,,TRUE,8,1,
1,1,3,TRUE,,,
0,1,3,TRUE,,,
0,2,,TRUE,,,
1,1,,TRUE,,,
1,4,3,TRUE,,,
3,10,,TRUE,5.9,,
1,1,3,TRUE,5.9,,
1,1,,TRUE,6.9,,
1,1,5,TRUE,4.1,,
1,4,3,TRUE,4.1,,
9,3,3,TRUE,,,
1,1,2,TRUE,,,
0,1,3,TRUE,,,
1,1,2,TRUE,6.6,,
1,1,2,TRUE,,,
1,1,2,TRUE,5.7,,
1,1,3,TRUE,,,
6,3,2,TRUE,,,
1,1,3,TRUE,,,
1,1,3,TRUE,6,,
1,3,3,TRUE,5.6,,
1,1,3,TRUE,,,
1,3,,TRUE,7.5,,
1,56,,TRUE,8.4,,
8,9,,TRUE,,,
1,8,,TRUE,7.4,4,
1,1,3,TRUE,,,
1,1,,TRUE,6.2,,
0,1,3,TRUE,,,
1,1,3,TRUE,6.9,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,3,3,TRUE,7.1,,
1,2,5,TRUE,,,
1,2,,TRUE,,,
1,1,3,TRUE,,,
1,1,3,TRUE,,,
1,1,3,TRUE,,,
1,1,1,TRUE,,,
1,7,,TRUE,7.7,2,
1,1,3,TRUE,,,
1,3,4,TRUE,,,
1,1,3,TRUE,5.3,,
1,2,,TRUE,6.6,,
1,1,,TRUE,7,,
1,2,,TRUE,6,,
1,3,,TRUE,7.3,,
1,1,,TRUE,,,
1,1,3,TRUE,,,
1,1,3,TRUE,6.1,,
1,2,4,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,2,3,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
8,1,,FALSE,,,
1,1,,TRUE,6.6,,
8,1,,FALSE,,,
1,1,,FALSE,,,
0,1,2,TRUE,,,
0,1,,TRUE,,,
1,1,,TRUE,,,
1,1,,TRUE,,,
1,1,2,TRUE,4.1,,
6,0,3,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,1,3,TRUE,5.3,,
1,2,,TRUE,,,
0,1,3,TRUE,,,
1,4,4,TRUE,,,
1,1,3,TRUE,6.9,,
1,1,,TRUE,6.5,,
3,1,,TRUE,6,,
1,1,,TRUE,4.5,,
1,1,,TRUE,6.8,,
1,1,,TRUE,6.2,,
3,4,,TRUE,6.7,,
6,5,4,TRUE,,,
1,2,2,TRUE,6.3,,
1,3,,TRUE,7.2,,
1,0,2,TRUE,,,
1,1,3,TRUE,5.1,,
1,0,3,TRUE,5,,
9,0,,TRUE,,,
1,0,2,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
0,1,3,TRUE,,,
1,0,3,TRUE,,,
1,0,2,TRUE,,,
1,0,2,TRUE,,,
1,0,4,TRUE,7.1,,
1,1,3,TRUE,,,
6,0,3,TRUE,,,
1,2,3,TRUE,5.9,,
1,0,2,TRUE,,,
1,0,,TRUE,5.6,,
9,0,,TRUE,,,
3,2,3,TRUE,5.3,,
1,1,4,TRUE,7,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,4,TRUE,,,
1,0,,TRUE,,,
1,1,4,TRUE,,,
1,0,,TRUE,,,
1,1,5,TRUE,,,
1,0,4,TRUE,7.5,,
3,0,,TRUE,5.5,,
0,0,,TRUE,,,
0,0,,TRUE,,,
1,0,,TRUE,,,
0,0,,TRUE,,,
1,5,4,TRUE,,,
1,1,,TRUE,,,
1,0,,TRUE,6.5,,
1,0,2,TRUE,,,
1,0,2,TRUE,,,
1,1,,TRUE,,,
0,0,,TRUE,,,
1,0,,TRUE,7.8,,
1,0,2,TRUE,7.4,,
1,0,,FALSE,,,
1,0,,TRUE,,,
0,0,,TRUE,,,
1,0,,TRUE,,,
4,0,,TRUE,,,
1,0,,TRUE,,,
1,4,4,TRUE,,,
0,0,,TRUE,,,
1,1,3,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,2,TRUE,6.5,,
1,0,,TRUE,,,
8,0,3,TRUE,,,
0,0,4,TRUE,,,
1,0,3,TRUE,,,
1,0,3,TRUE,,,
3,1,,TRUE,6.1,,
1,1,,TRUE,,,
1,1,,TRUE,,,
1,0,,TRUE,,,
0,0,,TRUE,,,
1,0,,TRUE,,,
0,0,,TRUE,,,
1,0,,TRUE,,,
6,0,,TRUE,,,
1,1,,TRUE,6.8,,
1,1,,TRUE,6.4,,
1,0,,TRUE,7.2,,
1,1,3,TRUE,6.9,,
1,0,3,TRUE,,,
1,0,4,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,0,3,TRUE,,,
1,0,,TRUE,7.4,,
1,0,,TRUE,6.8,,
1,0,,TRUE,,,
0,0,,TRUE,,,
8,3,,TRUE,,,
2,0,,TRUE,,,
0,0,,TRUE,,,
1,0,,TRUE,6.5,,
1,0,,TRUE,,,
1,0,3,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
3,0,,TRUE,7,,
1,0,,TRUE,6.3,,
1,0,,TRUE,6.7,,
1,1,,TRUE,6.4,,
1,0,,TRUE,6.5,,
1,0,,TRUE,5.9,,
1,0,,TRUE,7.2,,
1,1,,TRUE,7.3,,
1,2,,TRUE,6.6,,
1,5,,TRUE,7.8,,
1,1,,TRUE,6.1,,
1,1,,TRUE,6.5,,
6,0,,TRUE,,,
0,3,,TRUE,,,
0,4,,TRUE,,,
8,4,,TRUE,,,
1,2,,TRUE,8.2,,
1,0,,TRUE,,,
2,1,,TRUE,,,
0,14,,TRUE,,,
1,4,,TRUE,8.3,,
8,4,,FALSE,,,
8,5,,TRUE,,,
8,12,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,2,,TRUE,8,,
1,1,,FALSE,5.5,,
1,3,,TRUE,6.9,,
1,1,,TRUE,5,,
1,1,,TRUE,6.5,,
1,2,,TRUE,6.2,,
1,1,,TRUE,6.5,,
1,0,,TRUE,7.6,,
1,2,,TRUE,7.2,,
3,1,,TRUE,7.4,,
1,1,,FALSE,4.8,,
1,1,,TRUE,7.5,,
1,1,,FALSE,5.5,,
1,1,,FALSE,6.3,,
1,1,,FALSE,7.3,,
1,0,,FALSE,6.8,,
1,1,,FALSE,6.2,,
1,1,,FALSE,4.8,,
1,1,,FALSE,5.5,,
1,1,,TRUE,6,,
3,1,,FALSE,8,,
3,1,,FALSE,5.5,,
1,1,,FALSE,6,,
1,1,,TRUE,,,
1,1,,FALSE,6.3,,
1,1,,TRUE,,,
1,1,,FALSE,7.9,,
6,2,,TRUE,,0,
0,2,,TRUE,,0,
1,1,,TRUE,6.8,4,
1,2,,TRUE,7.2,,
1,1,,TRUE,7.8,,
1,2,,TRUE,6.4,,
1,1,,TRUE,,,
0,1,,TRUE,,,
1,2,,TRUE,5.7,,
1,1,,TRUE,,,
1,1,,TRUE,,,
9,5,,TRUE,,,
1,7,,TRUE,7,,
1,3,,TRUE,7.3,,
6,1,,FALSE,,,
1,0,,FALSE,5,,
1,3,,TRUE,,,
1,1,,TRUE,5.9,,
1,1,,TRUE,6.2,,
1,1,,TRUE,7,,
1,24,,TRUE,7.6,,
1,0,,TRUE,,,
1,0,,TRUE,7.3,,
2,1,,TRUE,,,
9,0,,TRUE,,,
1,0,,TRUE,7.7,,
1,1,,TRUE,8.2,,
1,0,,TRUE,,,
1,2,,TRUE,8,,
1,1,,TRUE,,,
1,0,,TRUE,,,
1,0,,FALSE,,,
1,1,,TRUE,6.6,,
8,1,,TRUE,,,
1,11,,TRUE,7.4,,
1,1,,TRUE,7.2,,
1,1,3,TRUE,6.6,,
2,0,,TRUE,,,
1,15,2,TRUE,7.8,,
1,1,4,TRUE,7.2,,
1,0,,TRUE,7.5,,
1,0,,TRUE,5.5,,
1,3,,TRUE,6.8,,
1,1,,TRUE,6.7,,
1,0,6,TRUE,7,,
1,0,,TRUE,6.2,,
1,0,,TRUE,,,
1,1,3,TRUE,7,,
1,0,,TRUE,,,
1,1,2,TRUE,4.6,,
1,1,2,TRUE,6,,
1,0,2,TRUE,6,,
0,1,2,TRUE,,,
6,2,3,TRUE,,,
1,0,3,TRUE,,,
1,1,4,TRUE,6,,
7,2,4,TRUE,,,
8,1,2,TRUE,,,
8,0,2,TRUE,,,
8,0,2,TRUE,,,
8,0,2,TRUE,,,
1,0,3,TRUE,,,
8,0,3,TRUE,,,
8,0,3,TRUE,,,
8,0,3,TRUE,,,
8,2,3,TRUE,,,
8,1,3,TRUE,,,
8,1,4,TRUE,,,
8,1,4,TRUE,,,
8,1,4,TRUE,,,
8,1,4,TRUE,,,
8,0,6,TRUE,,,
8,0,6,TRUE,,,
8,0,6,TRUE,,,
1,2,,TRUE,5.5,,
8,0,,TRUE,,,
1,2,1,TRUE,6.7,,
1,2,1,TRUE,6.9,,
1,0,,TRUE,8.5,,
1,2,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,1,,TRUE,,,
2,0,,TRUE,,,
1,0,,TRUE,,,
2,0,,TRUE,7.5,,
1,1,1,TRUE,4.4,,
1,2,2,TRUE,6.7,,
1,2,3,TRUE,6.8,,
1,1,,TRUE,,,
1,0,,TRUE,7.5,,
1,1,,TRUE,,,
0,0,,TRUE,,,
1,1,3,TRUE,6.2,,
1,0,,TRUE,7,,
1,0,,TRUE,6,,
0,0,,TRUE,,,
0,2,,TRUE,,,
0,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,6.5,,
8,2,,TRUE,,,
1,27,,TRUE,7.6,2,
1,0,,TRUE,,,
1,1,,FALSE,,,
1,1,,TRUE,,,
8,1,,FALSE,,,
1,3,,TRUE,7.3,,
1,10,,TRUE,7.8,,
1,1,,TRUE,7.5,,
1,0,,TRUE,6.3,,
0,1,,TRUE,,,
1,5,,TRUE,6.4,4,
1,1,,TRUE,7.5,3,
1,618,,TRUE,8.1,,
1,1,,TRUE,7.5,,
1,37,,TRUE,7.6,,
8,1,,FALSE,,,
1,1,,TRUE,6.7,,
1,3,,TRUE,,,
1,1,,TRUE,6.6,,
1,51,,TRUE,7.1,,
1,1,,TRUE,6.8,,
1,1,,TRUE,5.3,,
1,1,,TRUE,,,
3,25,,TRUE,7,,
1,692,,TRUE,8.8,,
6,0,,TRUE,,,
1,2,,TRUE,6.9,,
1,0,,TRUE,,,
8,1,,FALSE,,,
1,6,,TRUE,7.8,,
1,2,,TRUE,7,,
1,2,,TRUE,5.8,,
6,1,,TRUE,,,
1,1,,TRUE,,,
1,1,,TRUE,,,
1,1,,TRUE,,,
1,1,,TRUE,,,
1,3,,TRUE,,,
1,2,,TRUE,7.5,,
1,1,,TRUE,7.2,,
0,2,,TRUE,,,
0,0,,TRUE,,,
2,1,3,TRUE,,,
1,1,,TRUE,,,
0,1,,TRUE,,,
0,0,,TRUE,,,
2,0,,TRUE,6.3,,
1,0,,FALSE,7.5,,
1,1,,TRUE,,,
2,0,,TRUE,,,
1,1,,TRUE,,,
1,1,,TRUE,7,,
1,0,,TRUE,,,
1,0,,TRUE,7.8,,
1,1,,TRUE,7.2,,
8,0,,FALSE,,,
1,1,,FALSE,8,,
1,0,,TRUE,,,
0,1,,TRUE,,,
1,1,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,,,
1,358,,TRUE,7.8,,
1,1,,TRUE,6.9,,
0,1,,TRUE,,,
1,1,,TRUE,,,
1,4,,TRUE,7.4,,
1,12,,TRUE,7.3,,
1,1,,TRUE,6.6,,
9,1,,TRUE,,,
1,1,,TRUE,6.8,4,
3,1,,TRUE,6.1,,
1,1,0,TRUE,6.8,,
1,1,,TRUE,8.4,,
1,1,,TRUE,,,
1,24,,TRUE,7.3,,
1,6427,,TRUE,9.1,,
0,1,,TRUE,,,
1,0,2,TRUE,,,
0,1,,TRUE,,,
1,2,,TRUE,6.4,,
1,1,,TRUE,,,
1,1,,TRUE,6.5,,
1,0,,TRUE,7.6,,
0,1,1,TRUE,,,
1,2,-3,TRUE,6.6,,
1,0,,TRUE,6.9,,
1,0,,TRUE,7.6,,
1,0,,TRUE,7,,
1,0,,TRUE,6.3,,
1,1,,TRUE,6.5,,
1,1,,TRUE,7.1,,
1,24,,TRUE,7.6,,
1,3,,TRUE,7,,
1,7,,TRUE,7.3,,
9,4,,TRUE,,,
8,0,,TRUE,,,
8,1,,TRUE,,,
1,1,,TRUE,7,,
1,4,,TRUE,7.1,,
1,1,,TRUE,6.8,,
1,3,,TRUE,7.4,,
1,14,,TRUE,6.6,,
1,0,,TRUE,7.4,,
1,1,,TRUE,7,,
0,1,,TRUE,,,
1,1,,TRUE,7.7,,
1,1,,TRUE,,,
1,2,,TRUE,6.9,,
1,2,,TRUE,7.4,,
1,0,,TRUE,,,
1,25,,TRUE,8.6,,
1,4,,TRUE,8.2,,
1,1,,TRUE,6.3,,
1,0,,TRUE,,,
0,7,,TRUE,,,
1,1,0.5,TRUE,6.5,,
1,1,1,TRUE,8.6,,
1,2,1.5,TRUE,8.1,,
6,0,,TRUE,,,
0,0,1,TRUE,,,
1,1,0,TRUE,,,
8,0,,TRUE,,,
1,0,,TRUE,,,
1,40,,TRUE,7.3,2,
1,18,,TRUE,7.6,2,
1,5,,TRUE,7.6,2,
0,1,,TRUE,,,
1,2,,TRUE,6.7,,
1,178,,TRUE,7.7,2,
1,7,,TRUE,7.3,,
1,3,,TRUE,7.2,3,
7,1,,FALSE,,,
8,0,,FALSE,,,
3,8,,TRUE,7.5,,
0,1,,TRUE,,,
1,1,1,TRUE,,,
1,124,,TRUE,7.9,2,
1,1,,TRUE,7,,
6,0,,TRUE,,,
1,1,,TRUE,7.2,,
6,0,,TRUE,,,
0,0,,TRUE,,,
6,0,,TRUE,,,
9,38,,TRUE,,,
1,1,,TRUE,8.5,,
1,1,0.5,TRUE,6,,
1,4,,TRUE,6,,
1,0,3,TRUE,8.7,-1,
1,1,2,TRUE,,,
1,2,,TRUE,6.5,,
0,6,,TRUE,,,
1,2,,TRUE,,,
1,1,0,TRUE,6.5,,
1,1,0,TRUE,7,,
1,1,,TRUE,,,
0,1,,TRUE,,,
9,3,,TRUE,,,
1,0,1.5,TRUE,,,
1,2,2,TRUE,,,
0,1,,TRUE,,,
9,1,0,TRUE,,,
0,0,,TRUE,,,
1,2,-4,TRUE,6,,
3,15,,TRUE,7.7,,
3,1,,TRUE,5.5,,
1,5,,TRUE,7.6,,
0,3,,TRUE,,,
0,1,,TRUE,,,
1,1,,TRUE,7,,
3,1,,TRUE,6,,
8,1,,TRUE,,,
8,1,,TRUE,,,
1,1,,TRUE,6.6,,
1,1,,TRUE,7.1,,
1,2,,TRUE,6.5,,
0,1,,TRUE,,,
9,1,,TRUE,,,
0,2,,TRUE,,,
1,1,,TRUE,,,
,0,,TRUE,,,
0,0,,TRUE,,,
0,1,,TRUE,,,
1,2,,TRUE,,,
1,1,,TRUE,,,
0,1,,TRUE,,,
0,1,,TRUE,,,
8,1,,FALSE,,,
1,9,,TRUE,7.1,,
1,2,,TRUE,7.7,,
8,2,,FALSE,,,
2,1,1,TRUE,,,
1,0,,TRUE,,,
1,1,0.5,TRUE,,,
1,0,,FALSE,5.3,,
9,0,,TRUE,,,
3,0,,TRUE,,,
8,0,,FALSE,,,
2,0,,TRUE,,,
8,0,,TRUE,,,
0,0,,TRUE,,,
0,0,,TRUE,,,
0,0,,TRUE,,,
0,0,,TRUE,,,
9,0,,TRUE,,,
0,0,,TRUE,,,
1,0,,TRUE,,,
0,0,,TRUE,,,
,0,,TRUE,,,
1,7,,TRUE,6.7,,
1,0,,TRUE,6,,
1,205,,TRUE,8.2,,
1,5,,TRUE,7.7,,
1,8,,TRUE,7.6,1,
1,9,,TRUE,7.4,1,
1,0,,TRUE,,,
1,2,1.5,TRUE,,,
1,3,,TRUE,7.2,,
1,1,,TRUE,7.5,,
3,0,,FALSE,6.2,,
6,1,-1,TRUE,,,
8,0,,TRUE,,,
8,6,,FALSE,,,
9,23,,TRUE,,,
1,20,,TRUE,7.9,,
1,5,,TRUE,6.9,,
1,1,,TRUE,7.2,,
1,6,,TRUE,6.5,,
1,1,,TRUE,6,,
1,0,,TRUE,6.5,,
1,5,,TRUE,7,,
1,3,,TRUE,7.1,,
1,1,,TRUE,,,
1,3,,TRUE,6.7,,
1,2,,TRUE,7.5,,
1,6,,TRUE,6.4,,
1,1,,TRUE,7.5,4,
1,16,,TRUE,5.7,3,
1,1,,TRUE,,,
,0,,TRUE,,,
1,1,,TRUE,6.8,,
1,5,,TRUE,7,,
1,1,,TRUE,6.7,,
1,1263,,TRUE,8.3,,
1,2,,TRUE,6.9,,
1,2,,TRUE,6.9,,
1,1,,TRUE,6.7,,
3,1,,TRUE,6.5,,
8,316,,TRUE,,,
1,13,,TRUE,7.8,3,
1,7,,TRUE,7.8,,
1,2,,TRUE,7,,
1,0,,FALSE,5.5,,
1,1,,TRUE,6.4,4,
9,3,,TRUE,,,
1,1,,TRUE,7.2,,
1,1,,TRUE,7.4,,
1,4,,TRUE,7,4,
1,2,,TRUE,7.3,,
6,2,,TRUE,,,
1,4,,TRUE,6.1,,
0,1,,TRUE,,,
9,14,,TRUE,,,
0,3,,TRUE,,,
1,17,,TRUE,7.8,,
8,1,,TRUE,,,
1,1,,TRUE,,,
0,0,,TRUE,,,
0,1,,TRUE,,,
1,44,,TRUE,6.9,,
1,0,,TRUE,,,
1,3,,TRUE,6.9,,
1,0,,TRUE,,,
1,1,,TRUE,,,
1,0,,TRUE,,,
0,1,,TRUE,,,
1,1,,FALSE,,,
0,0,,TRUE,,,
8,0,,TRUE,,,
1,17,,TRUE,,,
6,1,,TRUE,,,
1,13,,TRUE,7.8,,
1,1,,TRUE,6.1,,
1,5,,TRUE,6.9,,
0,2,,TRUE,,,
0,0,,TRUE,,,
0,0,,TRUE,,,
1,5,,TRUE,7.9,,
1,4,,TRUE,7.6,,
1,2,,TRUE,6.9,,
0,1,,TRUE,,,
1,3,,TRUE,6.8,,
1,1,,TRUE,7.9,,
9,27,,TRUE,,,
8,1,,FALSE,,,
0,0,,TRUE,,,
1,0,,TRUE,,,
1,4,,TRUE,6.9,,
1,1,,TRUE,6.9,,
1,1,,TRUE,6.2,,
9,2,,TRUE,,,
8,5,,TRUE,,,
1,2,,TRUE,6.3,,
0,1,,TRUE,,,
1,1,,TRUE,7.7,,
1,40,,TRUE,6.6,,
0,7,,TRUE,,,
1,1,,TRUE,7.7,,
1,68,,TRUE,8.2,,
1,1,,TRUE,6,,
1,5,,TRUE,7.8,,
3,1,,TRUE,4.9,,
8,1,,FALSE,,,
1,4,,TRUE,6.7,,
1,4,,TRUE,6.6,,
3,0,,TRUE,,,
8,2,,TRUE,,,
1,0,,FALSE,7.4,,
3,2,,TRUE,6.7,,
1,0,,TRUE,6.7,,
1,6,,TRUE,7,,
0,6,,TRUE,,,
1,8,,TRUE,7.5,,
1,64,,TRUE,7.9,,
8,0,,TRUE,,,
1,4,,TRUE,7.1,,
6,1,,TRUE,,,
0,1,,TRUE,,,
4,7,,TRUE,6.9,,
9,5,,TRUE,,,
3,1,,FALSE,5.9,,
2,1,,TRUE,,,
2,1,,TRUE,,,
9,10,,TRUE,,,
9,3,,TRUE,,,
1,6,,TRUE,6.9,,
1,0,,TRUE,8.2,,
1,1,,TRUE,7.3,,
1,8,,TRUE,7.1,,
3,291,,TRUE,7.5,,
1,12,,TRUE,6.8,,
8,0,,TRUE,,,
8,1,-1,TRUE,,,
8,0,,TRUE,,,
6,3,,TRUE,,,
6,0,,TRUE,,,
6,1,,TRUE,,,
6,2,,TRUE,,,
1,35,,TRUE,7.5,,
7,410,,TRUE,,,
8,1,,FALSE,,,
8,1,,FALSE,,,
3,9,,TRUE,7.4,,
3,6,,TRUE,7.3,,
1,0,,TRUE,7.6,,
1,3,,TRUE,6.7,,
0,1,,TRUE,,,
0,2,,TRUE,,,
0,2,,TRUE,,,
1,1,,TRUE,6.4,,
1,10,,TRUE,7.2,,
1,8,,TRUE,6.4,,
1,3,,TRUE,6.4,,
8,49,,FALSE,,,
9,15,,TRUE,,,
6,2,,TRUE,,,
0,1,,TRUE,,,
0,0,,TRUE,,,
0,1,,TRUE,,,
4,2,,TRUE,6.1,,
1,1,,TRUE,6.8,,
1,1,,TRUE,6.8,,
1,1,,TRUE,6.3,,
1,1,,TRUE,6.6,,
1,1,,TRUE,6.5,,
0,1,,TRUE,,,
9,1,,TRUE,,,
9,1,,TRUE,,,
9,2,,TRUE,,,
9,2,,TRUE,,,
9,2,,TRUE,,,
1,8,,TRUE,7.1,,
1,2,,TRUE,7,,
1,1,,FALSE,6.6,,
1,6,,TRUE,6.4,4,
1,1,,FALSE,6,,
8,2,,TRUE,,,
9,0,,TRUE,,,
1,2,,TRUE,7.7,,
1,0,,TRUE,6,,
1,0,,TRUE,6.2,,
8,1,,FALSE,,,
3,1,,TRUE,7.2,,
1,1,,TRUE,7,,
1,16,,TRUE,7.5,,
1,15,,TRUE,6.6,,
4,1,,FALSE,,,
1,0,,TRUE,,,
1,4,,TRUE,7.4,,
1,9,,TRUE,7.4,,
1,1,,TRUE,6,,
1,13,,TRUE,7.8,3,
4,0,,TRUE,,,
1,33,,TRUE,7.6,,
9,2,,TRUE,,,
1,268,,TRUE,7,,
7,2,,TRUE,,,
7,1,,TRUE,,,
1,1,,TRUE,6.7,,
6,0,,TRUE,,,
1,2,,TRUE,6.9,,
1,40,,TRUE,7.7,,
9,1,,TRUE,,,
9,1,,TRUE,,,
0,1,,TRUE,,,
0,1,2,TRUE,,,
0,2,,TRUE,,,
1,9,,TRUE,7.3,,
1,11,,TRUE,7.4,,
1,174,,TRUE,8.1,,
2,1,,TRUE,,,
9,1,,TRUE,,,
1,1,,TRUE,7.6,,
0,2,,TRUE,,,
1,5,,TRUE,6,,
4,0,,FALSE,,,
1,2,,TRUE,6.4,,
